,STATION,LATITUDE,LONGITUDE
0,US1SCGW0019,34.1675,-82.2188
0,US1SCGW0021,34.1828,-82.2144
7,US1SCHM0002,32.9029,-81.1993
2,US1SCHR0014,33.5995,-79.0065
0,US1SCHR0019,34.0675,-78.8689
4,US1SCHR0033,34.0379,-78.9351
4,US1SCHR0046,33.7267,-78.9729
4,US1SCHR0061,33.8295,-78.9528
0,US1SCHR0062,33.6138,-79.0429
1,US1SCHR0076,33.6461,-79.0366
5,US1SCLN0004,34.7497,-80.7939
0,US1SCLN0015,34.7746,-80.793
2,US1SCLR0007,34.3494,-81.9464
1,US1SCLX0005,33.9894,-81.2654
5,US1SCLX0022,33.9292,-81.3065
7,US1SCLX0035,34.0151,-81.192
4,US1SCLX0051,34.1456,-81.3482
2,US1SCLX0054,33.9512,-81.1754
3,US1SCLX0064,33.9415,-81.0738
3,US1SCNW0011,34.2588,-81.802
4,US1SCOC0007,34.7568,-82.9571
3,US1SCOC0023,34.7328,-82.9881
1,US1SCOC0032,34.7258,-82.8695
0,US1SCOC0052,34.82,-82.9227
3,US1SCOR0011,33.4656,-81.0397
1,US1SCOR0025,33.4277,-80.9662
0,US1SCPC0015,34.8128,-82.5678
2,US1SCPC0018,34.7869,-82.8359
1,US1SCPC0022,34.9831,-82.8052
2,US1SCRC0004,34.1272,-81.2304
3,US1SCRC0030,33.9574,-80.8578
2,US1SCRC0042,33.9984,-80.9804
0,US1SCRC0050,34.2351,-80.9128
0,US1SCRC0055,34.1518,-80.9415
0,US1SCRC0061,34.2095,-81.2718
0,US1SCRC0062,34.1469,-80.8864
6,US1SCSL0002,33.9465,-81.8558
4,US1SCSL0006,34.019,-81.7153
2,US1SCSL0009,34.0094,-81.7683
1,US1SCSL0010,33.84,-81.6663
6,US1SCSM0001,33.9323,-80.3741
0,US1SCSM0010,33.9456,-80.388
0,US1SCSM0013,33.9471,-80.3901
6,US1SCSP0011,34.964,-82.194
6,US1SCSP0023,34.9891,-82.2056
5,US1SCSP0028,34.9304,-82.0189
3,US1SCSP0040,34.9792,-82.2119
1,US1SCSP0053,35.1682,-81.939
5,US1SCWL0002,33.7394,-79.9332
7,US1SCYR0003,35.0842,-81.0775
1,US1SCYR0007,34.9676,-81.0926
3,US1SCYR0009,35.0499,-81.0219
4,US1SDBD0007,44.4567,-98.174
4,US1SDBD0009,44.5822,-98.5444
4,US1SDBF0001,44.08,-99.13
7,US1SDBK0002,44.5309,-96.5227
8,US1SDBK0007,44.3039,-96.7878
3,US1SDBK0009,44.4848,-96.8375
0,US1SDBK0037,44.4355,-96.8907
8,US1SDBN0003,43.3158,-101.3851
7,US1SDBN0010,43.2082,-102.0292
4,US1SDBR0004,45.9165,-98.2912
1,US1SDBT0010,44.7437,-103.2905
0,US1SDCS0022,43.4938,-103.543
5,US1SDDG0001,43.4975,-98.1888
8,US1SDDL0001,44.7571,-96.6839
5,US1SDFR0001,43.4265,-103.4841
1,US1SDFR0021,43.2987,-103.8348
1,US1SDGT0004,45.2315,-96.6442
8,US1SDGY0001,43.1132,-99.4964
7,US1SDGY0015,43.1411,-99.3541
4,US1SDGY0018,43.0387,-99.2259
0,US1SDHD0012,44.5161,-98.9894
1,US1SDHK0008,44.0779,-101.1231
4,US1SDHT0007,43.3947,-97.987
3,US1SDHY0003,44.5122,-99.6634
0,US1SDHY0006,44.8278,-99.4786
7,US1SDJK0001,43.8528,-101.5581
8,US1SDJK0006,43.8367,-101.5078
1,US1SDKY0005,44.3839,-97.5462
8,US1SDLY0001,43.9027,-100.0608
8,US1SDLY0005,44.0385,-100.2656
6,US1SDMD0001,44.2318,-103.0345
5,US1SDMH0001,43.5236,-96.6678
7,US1SDMH0008,43.5313,-96.9502
8,US1SDMH0020,43.5267,-96.6658
4,US1SDMH0046,43.6304,-96.9442
0,US1SDMH0071,43.6906,-96.7767
2,US1SDML0003,43.4484,-101.2175
8,US1SDMN0001,43.8624,-97.7907
4,US1SDMN0011,44.005,-97.6294
5,US1SDMP0003,45.7652,-99.6216
3,US1SDPK0006,45.324,-102.8768
0,US1SDPK0010,45.4521,-102.0661
0,US1SDPK0028,45.2483,-102.3166
8,US1SDPN0002,44.0886,-103.2997
8,US1SDPN0013,44.0848,-103.5634
8,US1SDPN0019,43.781,-102.6168
3,US1SDPN0044,44.0487,-103.2173
8,US1SDRB0001,45.6587,-97.1237
8,US1SDRB0004,45.6948,-96.8348
0,US1SDSL0019,44.5981,-99.7326
2,US1SDTD0001,43.0908,-100.5348
7,US1SDTP0007,43.5868,-99.7114
0,US1SDTP0025,43.5574,-99.9012
2,US1SDTR0009,43.2772,-97.0896
0,US1TNAN0009,36.0212,-84.2234
6,US1TNBF0005,35.4663,-86.4003
6,US1TNBF0015,35.341,-86.4271
8,US1TNBF0017,35.4193,-86.5797
7,US1TNBF0023,35.4674,-86.5989
8,US1TNBF0025,35.5248,-86.3192
2,US1TNBL0018,35.4711,-85.1761
8,US1TNBN0001,36.1066,-88.0443
4,US1TNBN0002,36.2393,-88.08
6,US1TNBT0008,35.8113,-84.0839
2,US1TNBT0026,35.7301,-83.8724
3,US1TNCF0027,35.4985,-86.1012
5,US1TNCM0005,36.0252,-85.0271
2,US1TNCR0006,35.9732,-88.6849
7,US1TNCS0003,35.4581,-88.6583
0,US1TNCT0009,36.2077,-82.1804
7,US1TNCY0002,36.5524,-85.5004
4,US1TNDC0001,36.1973,-87.3644
6,US1TNDC0003,36.1272,-87.4598
8,US1TNDK0001,35.9302,-85.9025
6,US1TNDK0008,36.0805,-85.8799
8,US1TNDV0043,36.144,-86.858
2,US1TNDV0061,36.1595,-86.8513
3,US1TNDV0067,36.1502,-86.5738
8,US1TNDV0076,36.1196,-86.5461
8,US1TNDV0079,36.1388,-86.5657
5,US1TNDV0111,36.2549,-86.7307
4,US1TNDV0117,36.2224,-86.7205
1,US1TNDV0138,36.1523,-86.8746
0,US1TNDV0139,36.0802,-86.8155
8,US1TNFK0003,35.1959,-86.1764
1,US1TNFK0006,35.184,-86.1366
4,US1TNFK0015,35.1885,-86.1167
8,US1TNFN0005,36.2332,-84.9356
5,US1TNFN0006,36.2325,-84.9407
3,US1TNGL0011,35.2539,-86.9133
7,US1TNGN0001,36.0195,-82.8309
3,US1TNGN0004,36.1387,-83.0745
7,US1TNGN0008,36.1224,-82.8162
4,US1TNGR0001,36.2329,-83.6714
1,US1TNGY0008,35.4611,-85.7858
3,US1TNGY0013,35.373,-85.6133
7,US1TNHB0002,36.2012,-83.3891
8,US1TNHB0004,36.2677,-83.143
8,US1TNHD0003,35.5536,-88.267
4,US1TNHL0022,35.0337,-85.0905
3,US1TNHL0023,35.0381,-85.0904
1,US1TNHL0031,35.1036,-85.179
9,US1TNHT0001,36.3087,-87.7842
7,US1TNHT0005,36.2852,-87.6136
8,US1TNHW0001,35.5841,-89.2423
5,US1TNKX0011,36.0865,-83.7559
4,US1TNLC0003,35.109,-86.6543
8,US1TNLC0005,35.1625,-86.6683
5,US1TNLC0006,35.2028,-86.7777
2,US1TNLC0007,35.0286,-86.5975
7,US1TNLC0012,35.026,-86.554
3,US1TNLC0018,35.0415,-86.5769
2,US1TNLC0019,35.1473,-86.5899
0,US1TNLN0011,35.749,-84.265
8,US1TNLR0007,35.1342,-87.3858
5,US1TNLR0009,35.2546,-87.3845
2,US1TNLS0005,35.5509,-87.5536
8,US1TNMD0010,35.7108,-88.959
1,US1TNMG0001,35.991,-84.5473
7,US1TNML0004,35.3696,-86.7314
6,US1TNML0006,35.3887,-86.8439
8,US1TNML0010,35.3231,-86.7936
3,US1TNMM0006,35.6357,-84.6198
3,US1TNMR0010,35.5927,-84.2363
7,US1TNMS0001,35.6845,-84.7057
8,US1TNMT0026,36.573,-87.418
7,US1TNMT0063,36.6027,-87.3793
4,US1TNMT0073,36.4596,-87.573
2,US1TNMT0079,36.5556,-87.4354
8,US1TNMY0008,35.6072,-87.0592
7,US1TNPM0018,36.1924,-85.5917
2,US1TNPM0031,36.1153,-85.5332
6,US1TNPY0004,35.7214,-87.8807
6,US1TNRB0018,36.57,-87.0571
8,US1TNRD0001,35.9247,-86.4367
5,US1TNRD0008,35.8314,-86.4451
5,US1TNRD0055,35.7003,-86.525
0,US1TNRD0072,35.819,-86.3333
2,US1TNRN0004,35.8843,-84.6149
7,US1TNRN0006,35.9695,-84.3855
7,US1TNSH0010,35.2676,-89.8376
4,US1TNSH0020,35.001,-89.8383
3,US1TNSH0021,35.1897,-89.8464
0,US1TNSH0027,35.2239,-89.8148
6,US1TNSM0005,36.1884,-85.9076
3,US1TNSM0008,36.3247,-86.0757
3,US1TNSM0011,36.2436,-85.9916
2,US1TNSQ0001,35.4012,-85.4288
4,US1TNSQ0007,35.3402,-85.3744
0,US1TNSR0023,36.6396,-86.2518
6,US1TNST0010,36.5892,-87.7994
7,US1TNTP0003,35.4341,-89.7169
15,US1TNWL0002,35.9487,-87.1588
6,US1TNWL0018,35.9893,-86.7904
1,US1TNWL0038,35.9591,-86.7729
1,US1TNWL0039,35.9662,-86.8885
7,US1TNWN0010,36.2387,-86.5716
8,US1TNWN0019,36.276,-86.547
8,US1TNWN0036,36.1498,-86.306
4,US1TNWN0042,36.1897,-86.5713
3,US1TNWN0048,36.2801,-86.1547
6,US1TNWR0010,35.6273,-85.6441
0,US1TNWS0016,36.3925,-82.4781
0,US1TNWS0018,36.4012,-82.4306
1,US1TNWT0014,35.8786,-85.47
5,US1TXAG0002,31.1464,-94.3856
4,US1TXAG0003,31.3034,-94.7627
2,US1TXAR0005,28.0497,-97.0531
3,US1TXAR0008,27.9727,-97.1349
5,US1TXAS0005,29.7757,-96.1581
5,US1TXAS0006,29.8029,-96.1211
4,US1TXAS0007,29.7987,-96.1392
1,US1TXAS0015,30.0341,-96.2209
4,US1TXAT0001,29.0654,-98.516
3,US1TXAT0026,29.0478,-98.655
0,US1TXBEE018,28.2751,-97.7601
8,US1TXBEL001,31.0229,-97.2493
5,US1TXBEL008,31.1239,-97.4733
4,US1TXBEL009,31.1231,-97.5284
5,US1TXBEL021,31.0264,-97.2539
4,US1TXBEL027,31.1636,-97.2694
0,US1TXBEL043,31.0947,-97.5319
0,US1TXBLC011,30.1485,-98.2865
4,US1TXBLC012,30.0921,-98.3927
3,US1TXBLC020,30.3004,-98.5435
5,US1TXBND013,29.711,-98.9123
5,US1TXBND022,29.8431,-99.119
0,US1TXBND023,29.7202,-99.1262
4,US1TXBND029,29.7714,-99.0161
0,US1TXBND033,29.73,-99.0073
4,US1TXBRK003,27.1059,-98.2058
2,US1TXBRS011,29.37,-103.63
1,US1TXBRS023,29.7038,-103.3365
8,US1TXBRT002,30.5505,-98.2409
8,US1TXBRT005,30.5873,-98.2788
4,US1TXBRT037,30.7395,-98.3655
1,US1TXBRT056,30.6149,-98.0877
1,US1TXBRT062,30.4824,-98.1147
1,US1TXBRT087,30.5697,-98.2195
2,US1TXBRZ020,29.0296,-95.451
3,US1TXBRZ021,29.1696,-95.4068
2,US1TXBRZ025,29.5478,-95.3485
0,US1TXBRZ032,29.043,-95.4202
0,US1TXBSQ002,32.1113,-97.5753
8,US1TXBST007,30.1306,-97.3025
3,US1TXBST051,30.0547,-97.2496
3,US1TXBST061,30.2212,-97.3242
2,US1TXBST072,30.3874,-97.3573
1,US1TXBST083,30.1571,-97.1584
0,US1TXBST090,29.9765,-97.449
0,US1TXBST095,30.3754,-97.3173
0,US1TXBST100,29.9955,-97.2512
0,US1TXBST107,30.0455,-97.4206
7,US1TXBWE001,33.5058,-94.6173
7,US1TXBXR008,29.5925,-98.4071
7,US1TXBXR011,29.5728,-98.4775
7,US1TXBXR014,29.572,-98.678
6,US1TXBXR027,29.7013,-98.6841
7,US1TXBXR028,29.5187,-98.6178
6,US1TXBXR048,29.5903,-98.4579
7,US1TXBXR095,29.517,-98.675
1,US1TXBXR133,29.5215,-98.3768
6,US1TXBXR134,29.4921,-98.1911
6,US1TXBXR135,29.4856,-98.4335
4,US1TXBXR136,29.4337,-98.7417
6,US1TXBXR138,29.4894,-98.6593
6,US1TXBXR146,29.7348,-98.6425
4,US1TXBXR180,29.7024,-98.6369
3,US1TXBXR192,29.599,-98.7127
2,US1TXBXR205,29.5289,-98.3312
1,US1TXBXR253,29.5404,-98.4947
1,US1TXBXR269,29.4854,-98.6561
1,US1TXBXR291,29.4873,-98.3157
1,US1TXBXR298,29.4303,-98.8045
1,US1TXBXR300,29.5209,-98.3512
0,US1TXBXR304,29.6749,-98.6535
1,US1TXBXR310,29.4925,-98.7181
0,US1TXBXR326,29.5822,-98.568
4,US1TXCKE002,31.9548,-100.2725
0,US1TXCLB001,31.7124,-104.5902
2,US1TXCLB003,31.0613,-104.7369
5,US1TXCLD013,29.7995,-97.6745
2,US1TXCLD030,29.7409,-97.6802
1,US1TXCLD032,29.8271,-97.5476
2,US1TXCLH015,28.4378,-96.639
7,US1TXCLL030,33.3127,-96.5827
0,US1TXCLL044,33.0005,-96.6116
1,US1TXCLL057,33.3495,-96.5525
1,US1TXCLL060,33.0359,-96.441
0,US1TXCLL063,33.0297,-96.5163
8,US1TXCLN001,32.4836,-99.1161
3,US1TXCLR006,29.7891,-96.477
5,US1TXCML003,29.721,-98.1655
8,US1TXCML004,29.6701,-98.1275
6,US1TXCML008,29.7779,-98.2031
5,US1TXCML011,29.7519,-98.3616
6,US1TXCML012,29.874,-98.3038
7,US1TXCML029,29.7653,-98.1865
2,US1TXCML035,29.734,-98.2021
5,US1TXCML037,29.915,-98.2644
7,US1TXCML041,29.7427,-98.1009
3,US1TXCML048,29.9454,-98.3706
5,US1TXCML049,29.8318,-98.3358
2,US1TXCML095,29.7569,-98.3856
0,US1TXCML104,29.8217,-98.3703
2,US1TXCML126,29.8801,-98.1944
2,US1TXCML128,29.6977,-98.2832
1,US1TXCML134,29.7333,-98.2043
1,US1TXCML135,29.7236,-98.1278
0,US1TXCML142,29.8509,-98.1267
0,US1TXCML147,29.678,-98.3287
2,US1TXCMN003,32.0173,-98.7593
5,US1TXCMR021,26.0771,-97.4759
2,US1TXCMR085,26.201,-97.6856
2,US1TXCMR090,25.9299,-97.5055
1,US1TXCMR097,26.2144,-97.4576
0,US1TXCMR098,25.9707,-97.5285
0,US1TXCMR100,26.1635,-97.7806
0,US1TXCMR101,26.1244,-97.6306
7,US1TXCRL003,31.0916,-97.89
4,US1TXCRL004,31.3371,-97.5704
9,US1TXDA0003,32.863,-96.845
7,US1TXDA0004,32.9321,-96.5769
7,US1TXDA0016,32.6698,-96.9216
1,US1TXDA0053,32.8152,-96.8035
0,US1TXDA0063,32.613,-96.8279
0,US1TXDA0065,32.955,-96.6622
0,US1TXDA0069,32.822,-96.5999
0,US1TXDA0070,32.8025,-96.6065
2,US1TXDK0001,33.6024,-100.8689
2,US1TXDK0002,33.5948,-100.8619
9,US1TXDL0001,,
5,US1TXDN0001,33.2191,-97.0532
8,US1TXDN0003,33.407,-97.2522
3,US1TXDN0009,33.2955,-96.855
6,US1TXDN0015,33.3504,-97.2063
3,US1TXDN0032,33.2008,-97.0031
3,US1TXDN0039,33.1872,-96.8962
1,US1TXDV0001,27.3403,-98.465
1,US1TXDV0007,27.7515,-98.2464
6,US1TXDW0007,29.3354,-97.2363
1,US1TXDW0012,29.0761,-97.2519
0,US1TXDW0013,29.075,-97.2499
0,US1TXDW0014,29.0774,-97.2492
0,US1TXDW0015,29.1234,-97.5804
1,US1TXEC0002,31.8449,-102.4858
6,US1TXED0002,30.0653,-100.2825
2,US1TXED0024,30.1369,-100.4871
0,US1TXED0025,29.9284,-100.207
7,US1TXEL0007,32.4778,-96.8147
2,US1TXEL0010,32.5019,-96.8983
3,US1TXEL0013,,
0,US1TXEL0037,32.4046,-97.013
0,US1TXEL0041,32.4199,-96.8279
8,US1TXEP0017,31.8959,-106.4222
3,US1TXEP0047,31.8425,-106.4864
3,US1TXEP0049,31.916,-106.5152
1,US1TXEP0074,31.8755,-106.5677
2,US1TXEP0079,31.7778,-106.3686
1,US1TXEP0080,31.7586,-106.3325
0,US1TXEP0084,31.7746,-106.3451
0,US1TXEP0111,31.877,-106.5503
0,US1TXEP0114,31.7791,-106.3112
0,US1TXEP0118,31.7936,-106.4566
5,US1TXER0004,32.2522,-98.2359
4,US1TXES0002,32.4438,-98.9866
1,US1TXFA0006,31.1684,-97.1466
6,US1TXFB0012,29.6166,-95.6332
1,US1TXFB0032,29.7074,-95.9397
2,US1TXFD0001,33.9848,-99.5408
4,US1TXFN0002,33.6542,-96.2237
0,US1TXFN0005,33.6142,-96.0978
3,US1TXFR0010,29.05,-99.389
5,US1TXFT0001,31.6334,-95.8063
6,US1TXFY0001,29.9484,-97.0694
4,US1TXFY0002,30.0648,-96.6983
0,US1TXFY0030,30.0194,-96.8514
5,US1TXFY0036,29.8635,-96.9324
2,US1TXGA0015,33.8364,-96.8817
2,US1TXGA0016,33.7803,-96.6817
0,US1TXGA0026,33.8459,-96.8304
8,US1TXGD0003,28.6496,-97.3585
1,US1TXGD0004,28.7424,-97.6155
2,US1TXGD0008,28.7103,-97.4399
7,US1TXGD0012,28.8349,-97.4077
4,US1TXGD0022,28.7068,-97.1918
0,US1TXGD0025,28.8641,-97.3311
0,US1TXGD0028,28.7644,-97.258
3,US1TXGG0005,32.5578,-94.7274
6,US1TXGP0029,29.5856,-98.2554
4,US1TXGP0062,29.67,-98.1143
1,US1TXGP0064,29.6879,-97.9916
2,US1TXGP0079,29.7939,-97.849
1,US1TXGP0093,29.6766,-98.0325
3,US1TXGS0012,30.2682,-99.2925
6,US1TXGS0015,30.2375,-98.6258
5,US1TXGS0016,30.3389,-99.0807
6,US1TXGS0018,30.2617,-99.0766
4,US1TXGS0025,30.4103,-98.773
5,US1TXGS0028,30.4105,-98.7712
0,US1TXGV0034,29.5407,-95.0698
0,US1TXGZ0025,29.5006,-97.4479
3,US1TXHDS009,31.9231,-105.218
1,US1TXHMP001,35.6928,-100.235
0,US1TXHND005,32.0727,-95.9309
7,US1TXHPK001,33.0553,-95.8116
2,US1TXHPK002,33.155,-95.843
6,US1TXHRR027,29.8138,-95.5505
4,US1TXHRR028,29.5371,-95.1215
5,US1TXHRR032,29.6077,-95.2561
3,US1TXHRR074,29.9564,-95.6463
3,US1TXHRR093,29.6849,-95.2197
0,US1TXHRR124,30.0075,-95.4846
2,US1TXHRR139,29.7851,-95.2015
2,US1TXHRR162,29.6954,-95.53
2,US1TXHRR168,29.5761,-95.214
1,US1TXHRR170,29.5308,-95.181
2,US1TXHRR176,29.8054,-95.4529
0,US1TXHRR203,29.7946,-95.5261
1,US1TXHRR209,29.7973,-95.3741
3,US1TXHRS002,32.5805,-94.5801
0,US1TXHRS012,32.44,-94.2303
0,US1TXHST003,31.3438,-95.4494
7,US1TXHYS001,29.9632,-97.918
5,US1TXHYS007,30.1974,-98.0165
8,US1TXHYS017,30.1666,-98.2263
7,US1TXHYS028,30.1368,-97.8682
4,US1TXHYS053,30.1306,-98.1064
3,US1TXHYS054,30.0215,-98.1813
2,US1TXHYS056,30.1633,-98.0403
3,US1TXHYS060,30.0506,-98.0187
4,US1TXHYS061,29.9015,-98.062
2,US1TXHYS088,30.1765,-98.0268
1,US1TXHYS124,29.8888,-97.966
0,US1TXHYS133,30.0175,-98.0485
0,US1TXHYS135,29.7889,-97.9693
0,US1TXHYS138,30.181,-98.0836
9,US1TXJC0002,33.0402,-98.1207
3,US1TXJJ0011,30.0225,-94.1555
0,US1TXJK0005,29.0432,-96.5367
6,US1TXJN0002,32.541,-97.3458
0,US1TXJN0014,32.337,-97.3991
2,US1TXJO0003,32.9445,-99.7996
2,US1TXJO0006,32.8855,-100.1421
6,US1TXJS0003,30.6405,-93.8851
4,US1TXJW0006,27.9927,-97.9735
0,US1TXKF0010,32.6276,-96.3586
1,US1TXKF0020,32.4716,-96.379
2,US1TXKL0011,27.5078,-97.8516
8,US1TXKN0004,29.856,-98.7774
8,US1TXKN0005,29.8958,-98.5382
3,US1TXKN0007,29.8737,-98.5854
4,US1TXKN0008,29.7667,-98.6465
7,US1TXKN0015,29.8888,-98.5228
8,US1TXKN0018,30.0552,-98.7353
5,US1TXKN0022,29.8278,-98.8009
4,US1TXKN0028,29.9101,-98.7625
3,US1TXKN0042,29.826,-98.653
4,US1TXKN0053,29.9046,-98.6093
4,US1TXKN0061,29.9717,-98.6992
0,US1TXKN0081,30.0095,-98.9023
0,US1TXKN0099,29.8001,-98.9152
3,US1TXKR0020,30.0261,-99.141
7,US1TXKR0030,30.1661,-99.3747
3,US1TXKR0050,30.1036,-99.2792
0,US1TXKR0079,29.9706,-99.2011
0,US1TXKR0081,30.0599,-99.1532
5,US1TXKS0009,29.1364,-97.8103
2,US1TXLB0001,33.8343,-102.326
1,US1TXLK0006,33.5026,-101.9347
8,US1TXLK0007,33.5172,-101.9681
7,US1TXLK0019,,
6,US1TXLK0022,33.6658,-101.8233
3,US1TXLK0048,33.7667,-101.8752
2,US1TXLK0059,33.4414,-102.0177
4,US1TXLL0007,30.4977,-98.3599
2,US1TXLL0023,30.6572,-98.4521
0,US1TXLL0026,30.749,-98.6662
5,US1TXLO0005,28.4673,-98.2462
3,US1TXLO0009,28.3638,-98.1405
6,US1TXLO0011,28.3272,-98.0751
6,US1TXLO0012,28.4112,-98.0232
0,US1TXLR0013,30.2928,-95.082
6,US1TXLS0005,28.4534,-99.2184
1,US1TXLS0009,28.5521,-99.1535
4,US1TXLV0002,29.255,-96.76
6,US1TXLV0020,29.3695,-97.0942
0,US1TXLV0028,29.3672,-97.1142
6,US1TXMCL007,31.4471,-97.2678
2,US1TXMCL012,31.5801,-97.3243
1,US1TXMCL014,31.5513,-97.2071
1,US1TXMCL017,31.6913,-97.3282
0,US1TXMCL040,31.6378,-96.992
6,US1TXMDL006,32.0063,-102.1463
4,US1TXMDL018,31.8521,-102.0761
2,US1TXMDL025,31.9022,-102.2731
2,US1TXMDN018,29.353,-99.0117
6,US1TXMDN021,29.3261,-99.3378
6,US1TXMDN022,29.26,-99.13
4,US1TXMDN024,29.4043,-99.0246
1,US1TXMDN027,29.5344,-98.841
1,US1TXMDN041,29.3601,-99.2611
1,US1TXMDN044,29.1191,-98.8175
0,US1TXMDN045,29.4327,-98.9413
6,US1TXMLM001,30.7409,-97.2138
6,US1TXMLS002,31.528,-98.7243
0,US1TXMNG014,30.413,-95.66
2,US1TXMNG020,30.3774,-95.6335
3,US1TXMNG021,30.3976,-95.6954
3,US1TXMNG026,30.1985,-95.4959
1,US1TXMSN008,30.7496,-99.238
4,US1TXNC0005,31.6985,-94.5236
1,US1TXNC0007,31.5678,-94.6817
8,US1TXNU0007,27.5905,-97.2247
0,US1TXNU0010,27.6613,-97.3031
2,US1TXNU0015,27.8029,-97.3932
2,US1TXNU0038,27.8084,-97.4706
1,US1TXNU0052,27.7337,-97.3799
0,US1TXNU0057,27.6844,-97.4086
4,US1TXNV0003,32.1629,-96.2684
6,US1TXNV0004,32.106,-96.3405
2,US1TXNV0005,32.067,-96.745
5,US1TXPC0002,30.827,-102.0555
0,US1TXPC0011,30.9835,-102.1853
1,US1TXPC0012,30.8257,-101.9995
1,US1TXPN0003,32.0231,-94.4326
7,US1TXPR0005,32.6055,-97.9454
0,US1TXRD0025,35.1748,-101.8962
8,US1TXRN0002,32.9133,-95.81
2,US1TXRS0008,32.0718,-94.8628
1,US1TXSF0013,32.6518,-99.1588
6,US1TXSM0004,32.272,-95.3232
2,US1TXSM0016,32.2143,-95.234
1,US1TXSP0018,27.8929,-97.3402
1,US1TXSS0001,31.2425,-98.6146
1,US1TXST0002,26.5386,-98.603
8,US1TXTG0005,31.2467,-100.6723
1,US1TXTG0034,31.3722,-100.4884
1,US1TXTG0047,31.4228,-100.5053
4,US1TXTN0040,32.8473,-97.1421
3,US1TXTN0057,32.7081,-97.4603
1,US1TXTN0061,32.6021,-97.101
3,US1TXTN0062,32.8768,-97.1938
2,US1TXTN0085,32.9721,-97.1293
1,US1TXTN0094,32.9205,-97.3022
2,US1TXTN0106,32.926,-97.3399
2,US1TXTN0109,32.6414,-97.2108
1,US1TXTN0115,32.9881,-97.3932
2,US1TXTT0003,31.0046,-95.4235
3,US1TXTV0021,30.4849,-97.8845
2,US1TXTV0047,30.3142,-97.6728
4,US1TXTV0087,30.3574,-97.7235
3,US1TXTV0096,30.1776,-97.7899
2,US1TXTV0149,30.3421,-97.7762
2,US1TXTV0163,30.4769,-97.6118
1,US1TXTV0164,30.2278,-97.794
0,US1TXTV0175,30.1435,-97.8183
1,US1TXTV0218,30.1589,-97.7373
0,US1TXTV0267,30.4539,-97.5859
0,US1TXTV0271,30.4536,-97.5703
7,US1TXTY0005,32.4096,-100.0846
6,US1TXTY0007,32.418,-99.7758
1,US1TXTY0013,32.3468,-99.6975
1,US1TXUP0008,32.5854,-95.0456
5,US1TXUV0017,,
8,US1TXUV0019,29.5976,-99.9989
0,US1TXUV0030,,
8,US1TXVC0004,28.822,-96.961
4,US1TXVC0020,28.779,-96.831
0,US1TXVC0034,28.7423,-97.0268
1,US1TXVC0037,28.8603,-96.7876
5,US1TXVV0003,29.4421,-100.9536
3,US1TXVV0009,30.0643,-101.4083
3,US1TXVV0014,29.8307,-101.7334
6,US1TXVZ0002,32.4863,-95.8928
0,US1TXVZ0009,32.5582,-95.6321
0,US1TXVZ0019,32.5208,-95.6596
0,US1TXVZ0028,32.7654,-96.043
5,US1TXWA0001,30.0817,-96.6238
7,US1TXWA0003,30.2299,-96.1356
7,US1TXWA0006,30.1572,-96.2626
6,US1TXWA0009,30.1564,-96.263
2,US1TXWA0015,30.1594,-96.7394
1,US1TXWA0017,30.3014,-96.4213
6,US1TXWB0004,27.9025,-99.6392
2,US1TXWB0022,27.6497,-99.1217
3,US1TXWB0023,27.6765,-99.0423
5,US1TXWD0002,32.947,-95.296
2,US1TXWD0004,32.8949,-95.4354
4,US1TXWH0001,29.3161,-96.0934
6,US1TXWH0004,29.2061,-96.289
5,US1TXWK0003,30.6256,-95.7148
4,US1TXWK0005,30.702,-95.596
1,US1TXWK0012,30.7587,-95.576
2,US1TXWK0018,30.6954,-95.5404
1,US1TXWK0021,30.856,-95.4309
7,US1TXWM0016,30.4779,-97.8474
3,US1TXWM0022,30.6713,-97.9283
7,US1TXWM0068,30.5907,-97.6509
3,US1TXWM0098,30.4719,-97.8326
4,US1TXWM0102,30.5095,-97.616
1,US1TXWM0110,30.6903,-97.8564
0,US1TXWM0118,30.4929,-97.7708
0,US1TXWM0156,30.7061,-97.7339
1,US1TXWM0162,30.6826,-97.923
0,US1TXWM0168,30.4953,-97.8329
1,US1TXWM0195,30.5083,-97.6972
0,US1TXWO0005,29.2495,-98.1958
8,US1TXWO0010,29.2829,-98.2456
0,US1TXWS0015,33.1657,-97.8727
2,US1TXWT0015,33.8609,-98.6009
0,US1TXZV0020,28.6795,-99.6738
2,US1UTBE0002,41.5267,-112.005
3,US1UTBE0006,41.6947,-112.2675
5,US1UTBE0008,41.7267,-112.1482
0,US1UTBV0001,38.2779,-112.6244
5,US1UTCH0004,41.9221,-111.8193
2,US1UTCH0025,41.7844,-111.8205
7,US1UTDV0001,40.9874,-111.9286
0,US1UTDV0024,41.0477,-111.9068
6,US1UTGR0005,38.5864,-109.5629
3,US1UTGR0008,38.5681,-109.5353
7,US1UTML0001,39.3723,-112.3339
0,US1UTML0010,39.3066,-112.6105
6,US1UTPT0002,38.1653,-112.2746
3,US1UTSL0027,40.6046,-111.8524
7,US1UTSL0035,40.6657,-111.8115
7,US1UTSL0041,40.7447,-111.8677
6,US1UTSL0060,40.5566,-111.8208
3,US1UTSL0062,40.7034,-112.1087
0,US1UTSL0096,40.6474,-111.9814
1,US1UTUN0011,40.396,-109.463
4,US1UTUT0019,40.4306,-111.8436
2,US1UTUT0024,40.379,-111.7744
